OrtCode;Ortsname;GesamtWahlberechtigte;Partei;StimmenFuerPartei
G70310;Fulpmes;3096;ÖVP;580
G70310;Fulpmes;3096;SPÖ;192
G70310;Fulpmes;3096;FPÖ;223
G70310;Fulpmes;3096;GRÜNE;153
G70310;Fulpmes;3096;NEOS;114
G70310;Fulpmes;3096;KPÖ;4
G70310;Fulpmes;3096;EUROPA;11
G70311;Gnadenwald;631;ÖVP;160
G70311;Gnadenwald;631;SPÖ;34
G70311;Gnadenwald;631;FPÖ;42
G70311;Gnadenwald;631;GRÜNE;54
G70311;Gnadenwald;631;NEOS;38
G70311;Gnadenwald;631;KPÖ;0
G70311;Gnadenwald;631;EUROPA;4
G70312;Götzens;3104;ÖVP;594
G70312;Götzens;3104;SPÖ;223
G70312;Götzens;3104;FPÖ;228
G70312;Götzens;3104;GRÜNE;243
G70312;Götzens;3104;NEOS;146
G70312;Götzens;3104;KPÖ;5
G70312;Götzens;3104;EUROPA;16
G70313;Gries am Brenner;993;ÖVP;217
G70313;Gries am Brenner;993;SPÖ;72
G70313;Gries am Brenner;993;FPÖ;117
G70313;Gries am Brenner;993;GRÜNE;37
G70313;Gries am Brenner;993;NEOS;23
G70313;Gries am Brenner;993;KPÖ;0
G70313;Gries am Brenner;993;EUROPA;3
G70314;Gries im Sellrain;490;ÖVP;129
G70314;Gries im Sellrain;490;SPÖ;48
G70314;Gries im Sellrain;490;FPÖ;22
G70314;Gries im Sellrain;490;GRÜNE;17
G70314;Gries im Sellrain;490;NEOS;16
G70314;Gries im Sellrain;490;KPÖ;0
G70314;Gries im Sellrain;490;EUROPA;4
G70315;Grinzens;1100;ÖVP;202
G70315;Grinzens;1100;SPÖ;97
G70315;Grinzens;1100;FPÖ;89
G70315;Grinzens;1100;GRÜNE;74
G70315;Grinzens;1100;NEOS;42
G70315;Grinzens;1100;KPÖ;3
G70315;Grinzens;1100;EUROPA;9
G70317;Gschnitz;340;ÖVP;95
G70317;Gschnitz;340;SPÖ;15
G70317;Gschnitz;340;FPÖ;32
G70317;Gschnitz;340;GRÜNE;6
G70317;Gschnitz;340;NEOS;5
G70317;Gschnitz;340;KPÖ;2
G70317;Gschnitz;340;EUROPA;0
G70318;Hatting;1083;ÖVP;199
G70318;Hatting;1083;SPÖ;100
G70318;Hatting;1083;FPÖ;94
G70318;Hatting;1083;GRÜNE;79
G70318;Hatting;1083;NEOS;57
G70318;Hatting;1083;KPÖ;2
G70318;Hatting;1083;EUROPA;7
G70319;Inzing;2963;ÖVP;592
G70319;Inzing;2963;SPÖ;285
G70319;Inzing;2963;FPÖ;221
G70319;Inzing;2963;GRÜNE;290
G70319;Inzing;2963;NEOS;148
G70319;Inzing;2963;KPÖ;14
G70319;Inzing;2963;EUROPA;17
G70320;Kematen in Tirol;2211;ÖVP;398
G70320;Kematen in Tirol;2211;SPÖ;162
G70320;Kematen in Tirol;2211;FPÖ;149
G70320;Kematen in Tirol;2211;GRÜNE;205
G70320;Kematen in Tirol;2211;NEOS;106
G70320;Kematen in Tirol;2211;KPÖ;5
G70320;Kematen in Tirol;2211;EUROPA;15
G70322;Kolsass;1275;ÖVP;299
G70322;Kolsass;1275;SPÖ;91
G70322;Kolsass;1275;FPÖ;104
G70322;Kolsass;1275;GRÜNE;112
G70322;Kolsass;1275;NEOS;45
G70322;Kolsass;1275;KPÖ;0
G70322;Kolsass;1275;EUROPA;10
G70323;Kolsassberg;633;ÖVP;179
G70323;Kolsassberg;633;SPÖ;21
G70323;Kolsassberg;633;FPÖ;63
G70323;Kolsassberg;633;GRÜNE;25
G70323;Kolsassberg;633;NEOS;16
G70323;Kolsassberg;633;KPÖ;2
G70323;Kolsassberg;633;EUROPA;0
G70325;Lans;818;ÖVP;207
G70325;Lans;818;SPÖ;28
G70325;Lans;818;FPÖ;46
G70325;Lans;818;GRÜNE;78
G70325;Lans;818;NEOS;53
G70325;Lans;818;KPÖ;3
G70325;Lans;818;EUROPA;8
G70326;Leutasch;1616;ÖVP;354
G70326;Leutasch;1616;SPÖ;51
G70326;Leutasch;1616;FPÖ;88
G70326;Leutasch;1616;GRÜNE;82
G70326;Leutasch;1616;NEOS;67
G70326;Leutasch;1616;KPÖ;2
G70326;Leutasch;1616;EUROPA;2
G70327;Matrei am Brenner;724;ÖVP;147
G70327;Matrei am Brenner;724;SPÖ;77
G70327;Matrei am Brenner;724;FPÖ;46
G70327;Matrei am Brenner;724;GRÜNE;38
G70327;Matrei am Brenner;724;NEOS;32
G70327;Matrei am Brenner;724;KPÖ;0
G70327;Matrei am Brenner;724;EUROPA;2
G70328;Mieders;1330;ÖVP;272
G70328;Mieders;1330;SPÖ;69
G70328;Mieders;1330;FPÖ;98
G70328;Mieders;1330;GRÜNE;87
G70328;Mieders;1330;NEOS;51
G70328;Mieders;1330;KPÖ;4
G70328;Mieders;1330;EUROPA;7
G70329;Mils;3403;ÖVP;782
G70329;Mils;3403;SPÖ;227
G70329;Mils;3403;FPÖ;257
G70329;Mils;3403;GRÜNE;334
G70329;Mils;3403;NEOS;207
G70329;Mils;3403;KPÖ;14
G70329;Mils;3403;EUROPA;27
G70330;Mühlbachl;1057;ÖVP;250
G70330;Mühlbachl;1057;SPÖ;98
G70330;Mühlbachl;1057;FPÖ;67
G70330;Mühlbachl;1057;GRÜNE;30
G70330;Mühlbachl;1057;NEOS;30
G70330;Mühlbachl;1057;KPÖ;2
G70330;Mühlbachl;1057;EUROPA;2
G70331;Mutters;1614;ÖVP;336
G70331;Mutters;1614;SPÖ;75
G70331;Mutters;1614;FPÖ;94
G70331;Mutters;1614;GRÜNE;160
G70331;Mutters;1614;NEOS;75
G70331;Mutters;1614;KPÖ;1
G70331;Mutters;1614;EUROPA;6
G70332;Natters;1607;ÖVP;374
G70332;Natters;1607;SPÖ;95
G70332;Natters;1607;FPÖ;125
G70332;Natters;1607;GRÜNE;168
G70332;Natters;1607;NEOS;85
G70332;Natters;1607;KPÖ;5
G70332;Natters;1607;EUROPA;7
G70333;Navis;1617;ÖVP;386
G70333;Navis;1617;SPÖ;60
G70333;Navis;1617;FPÖ;114
G70333;Navis;1617;GRÜNE;41
G70333;Navis;1617;NEOS;36
G70333;Navis;1617;KPÖ;1
G70333;Navis;1617;EUROPA;3
G70334;Neustift im Stubaital;3466;ÖVP;778
G70334;Neustift im Stubaital;3466;SPÖ;118
G70334;Neustift im Stubaital;3466;FPÖ;297
G70334;Neustift im Stubaital;3466;GRÜNE;130
G70334;Neustift im Stubaital;3466;NEOS;82
G70334;Neustift im Stubaital;3466;KPÖ;6
G70334;Neustift im Stubaital;3466;EUROPA;14
G70335;Oberhofen im Inntal;1374;ÖVP;227
G70335;Oberhofen im Inntal;1374;SPÖ;97
G70335;Oberhofen im Inntal;1374;FPÖ;137
G70335;Oberhofen im Inntal;1374;GRÜNE;112
G70335;Oberhofen im Inntal;1374;NEOS;69
G70335;Oberhofen im Inntal;1374;KPÖ;3
G70335;Oberhofen im Inntal;1374;EUROPA;12
G70336;Obernberg am Brenner;287;ÖVP;84
G70336;Obernberg am Brenner;287;SPÖ;16
G70336;Obernberg am Brenner;287;FPÖ;42
G70336;Obernberg am Brenner;287;GRÜNE;5
G70336;Obernberg am Brenner;287;NEOS;8
G70336;Obernberg am Brenner;287;KPÖ;1
G70336;Obernberg am Brenner;287;EUROPA;1
G70337;Oberperfuss;2412;ÖVP;505
G70337;Oberperfuss;2412;SPÖ;212
G70337;Oberperfuss;2412;FPÖ;131
G70337;Oberperfuss;2412;GRÜNE;195
G70337;Oberperfuss;2412;NEOS;93
G70337;Oberperfuss;2412;KPÖ;8
G70337;Oberperfuss;2412;EUROPA;5
G70338;Patsch;812;ÖVP;179
G70338;Patsch;812;SPÖ;59
G70338;Patsch;812;FPÖ;54
G70338;Patsch;812;GRÜNE;69
G70338;Patsch;812;NEOS;44
G70338;Patsch;812;KPÖ;0
G70338;Patsch;812;EUROPA;0
G70339;Pettnau;840;ÖVP;191
G70339;Pettnau;840;SPÖ;64
G70339;Pettnau;840;FPÖ;65
G70339;Pettnau;840;GRÜNE;42
G70339;Pettnau;840;NEOS;27
G70339;Pettnau;840;KPÖ;1
G70339;Pettnau;840;EUROPA;5
G70340;Pfaffenhofen;830;ÖVP;115
G70340;Pfaffenhofen;830;SPÖ;67
G70340;Pfaffenhofen;830;FPÖ;48
G70340;Pfaffenhofen;830;GRÜNE;69
G70340;Pfaffenhofen;830;NEOS;21
G70340;Pfaffenhofen;830;KPÖ;0
G70340;Pfaffenhofen;830;EUROPA;5
G70341;Pfons;998;ÖVP;258
G70341;Pfons;998;SPÖ;69
G70341;Pfons;998;FPÖ;71
G70341;Pfons;998;GRÜNE;60
G70341;Pfons;998;NEOS;36
G70341;Pfons;998;KPÖ;4
G70341;Pfons;998;EUROPA;7
G70342;Polling in Tirol;861;ÖVP;147
G70342;Polling in Tirol;861;SPÖ;77
G70342;Polling in Tirol;861;FPÖ;88
G70342;Polling in Tirol;861;GRÜNE;37
G70342;Polling in Tirol;861;NEOS;24
G70342;Polling in Tirol;861;KPÖ;1
G70342;Polling in Tirol;861;EUROPA;5
G70343;Ranggen;829;ÖVP;211
G70343;Ranggen;829;SPÖ;57
G70343;Ranggen;829;FPÖ;64
G70343;Ranggen;829;GRÜNE;82
G70343;Ranggen;829;NEOS;33
G70343;Ranggen;829;KPÖ;3
G70343;Ranggen;829;EUROPA;2
G70344;Reith bei Seefeld;884;ÖVP;165
G70344;Reith bei Seefeld;884;SPÖ;40
G70344;Reith bei Seefeld;884;FPÖ;68
G70344;Reith bei Seefeld;884;GRÜNE;72
G70344;Reith bei Seefeld;884;NEOS;52
G70344;Reith bei Seefeld;884;KPÖ;1
G70344;Reith bei Seefeld;884;EUROPA;5
G70345;Rinn;1441;ÖVP;308
G70345;Rinn;1441;SPÖ;94
G70345;Rinn;1441;FPÖ;119
G70345;Rinn;1441;GRÜNE;128
G70345;Rinn;1441;NEOS;78
G70345;Rinn;1441;KPÖ;3
G70345;Rinn;1441;EUROPA;6
G70346;Rum;6803;ÖVP;1098
G70346;Rum;6803;SPÖ;736
G70346;Rum;6803;FPÖ;643
G70346;Rum;6803;GRÜNE;558
G70346;Rum;6803;NEOS;281
G70346;Rum;6803;KPÖ;29
G70346;Rum;6803;EUROPA;38
G70347;St. Sigmund im Sellrain;140;ÖVP;49
G70347;St. Sigmund im Sellrain;140;SPÖ;8
G70347;St. Sigmund im Sellrain;140;FPÖ;11
G70347;St. Sigmund im Sellrain;140;GRÜNE;2
G70347;St. Sigmund im Sellrain;140;NEOS;2
G70347;St. Sigmund im Sellrain;140;KPÖ;0
G70347;St. Sigmund im Sellrain;140;EUROPA;1
G70348;Scharnitz;962;ÖVP;172
G70348;Scharnitz;962;SPÖ;72
G70348;Scharnitz;962;FPÖ;66
G70348;Scharnitz;962;GRÜNE;34
G70348;Scharnitz;962;NEOS;28
G70348;Scharnitz;962;KPÖ;0
G70348;Scharnitz;962;EUROPA;4
G70349;Schmirn;713;ÖVP;297
G70349;Schmirn;713;SPÖ;30
G70349;Schmirn;713;FPÖ;47
G70349;Schmirn;713;GRÜNE;18
G70349;Schmirn;713;NEOS;12
G70349;Schmirn;713;KPÖ;2
G70349;Schmirn;713;EUROPA;4
G70350;Schönberg im Stubaital;722;ÖVP;180
G70350;Schönberg im Stubaital;722;SPÖ;43
G70350;Schönberg im Stubaital;722;FPÖ;37
G70350;Schönberg im Stubaital;722;GRÜNE;49
G70350;Schönberg im Stubaital;722;NEOS;20
G70350;Schönberg im Stubaital;722;KPÖ;3
G70350;Schönberg im Stubaital;722;EUROPA;2
G70351;Seefeld in Tirol;2050;ÖVP;483
G70351;Seefeld in Tirol;2050;SPÖ;80
G70351;Seefeld in Tirol;2050;FPÖ;124
G70351;Seefeld in Tirol;2050;GRÜNE;129
G70351;Seefeld in Tirol;2050;NEOS;88
G70351;Seefeld in Tirol;2050;KPÖ;5
G70351;Seefeld in Tirol;2050;EUROPA;7
G70352;Sellrain;1090;ÖVP;180
G70352;Sellrain;1090;SPÖ;135
G70352;Sellrain;1090;FPÖ;47
G70352;Sellrain;1090;GRÜNE;23
G70352;Sellrain;1090;NEOS;20
G70352;Sellrain;1090;KPÖ;3
G70352;Sellrain;1090;EUROPA;3
G70353;Sistrans;1744;ÖVP;417
G70353;Sistrans;1744;SPÖ;98
G70353;Sistrans;1744;FPÖ;105
G70353;Sistrans;1744;GRÜNE;213
G70353;Sistrans;1744;NEOS;128
G70353;Sistrans;1744;KPÖ;4
G70353;Sistrans;1744;EUROPA;6
G70354;Hall in Tirol;9527;ÖVP;1383
G70354;Hall in Tirol;9527;SPÖ;905
G70354;Hall in Tirol;9527;FPÖ;733
G70354;Hall in Tirol;9527;GRÜNE;935
G70354;Hall in Tirol;9527;NEOS;461
G70354;Hall in Tirol;9527;KPÖ;49
G70354;Hall in Tirol;9527;EUROPA;69
G70355;Steinach am Brenner;2696;ÖVP;574
G70355;Steinach am Brenner;2696;SPÖ;189
G70355;Steinach am Brenner;2696;FPÖ;186
G70355;Steinach am Brenner;2696;GRÜNE;132
G70355;Steinach am Brenner;2696;NEOS;104
G70355;Steinach am Brenner;2696;KPÖ;5
G70355;Steinach am Brenner;2696;EUROPA;11
G70356;Telfes im Stubai;1221;ÖVP;297
G70356;Telfes im Stubai;1221;SPÖ;72
G70356;Telfes im Stubai;1221;FPÖ;80
G70356;Telfes im Stubai;1221;GRÜNE;71
G70356;Telfes im Stubai;1221;NEOS;59
G70356;Telfes im Stubai;1221;KPÖ;4
G70356;Telfes im Stubai;1221;EUROPA;12
G70357;Telfs;10931;ÖVP;1352
G70357;Telfs;10931;SPÖ;821
G70357;Telfs;10931;FPÖ;733
G70357;Telfs;10931;GRÜNE;758
G70357;Telfs;10931;NEOS;384
G70357;Telfs;10931;KPÖ;24
G70357;Telfs;10931;EUROPA;44
G70358;Thaur;2992;ÖVP;675
G70358;Thaur;2992;SPÖ;242
G70358;Thaur;2992;FPÖ;240
G70358;Thaur;2992;GRÜNE;219
G70358;Thaur;2992;NEOS;142
G70358;Thaur;2992;KPÖ;3
G70358;Thaur;2992;EUROPA;17
G70359;Trins;1048;ÖVP;258
G70359;Trins;1048;SPÖ;63
G70359;Trins;1048;FPÖ;75
G70359;Trins;1048;GRÜNE;68
G70359;Trins;1048;NEOS;40
G70359;Trins;1048;KPÖ;1
G70359;Trins;1048;EUROPA;5
G70360;Tulfes;1210;ÖVP;281
G70360;Tulfes;1210;SPÖ;54
G70360;Tulfes;1210;FPÖ;120
G70360;Tulfes;1210;GRÜNE;67
G70360;Tulfes;1210;NEOS;51
G70360;Tulfes;1210;KPÖ;4
G70360;Tulfes;1210;EUROPA;3
G70361;Unterperfuss;181;ÖVP;38
G70361;Unterperfuss;181;SPÖ;8
G70361;Unterperfuss;181;FPÖ;12
G70361;Unterperfuss;181;GRÜNE;3
G70361;Unterperfuss;181;NEOS;4
G70361;Unterperfuss;181;KPÖ;0
G70361;Unterperfuss;181;EUROPA;0
G70362;Vals;445;ÖVP;131
G70362;Vals;445;SPÖ;21
G70362;Vals;445;FPÖ;39
G70362;Vals;445;GRÜNE;22
G70362;Vals;445;NEOS;9
G70362;Vals;445;KPÖ;3
G70362;Vals;445;EUROPA;1
G70364;Völs;5117;ÖVP;939
G70364;Völs;5117;SPÖ;460
G70364;Völs;5117;FPÖ;416
G70364;Völs;5117;GRÜNE;490
G70364;Völs;5117;NEOS;225
G70364;Völs;5117;KPÖ;20
G70364;Völs;5117;EUROPA;34
G70365;Volders;3398;ÖVP;638
G70365;Volders;3398;SPÖ;208
G70365;Volders;3398;FPÖ;362
G70365;Volders;3398;GRÜNE;195
G70365;Volders;3398;NEOS;130
G70365;Volders;3398;KPÖ;8
G70365;Volders;3398;EUROPA;12
G70366;Wattenberg;588;ÖVP;152
G70366;Wattenberg;588;SPÖ;11
G70366;Wattenberg;588;FPÖ;80
G70366;Wattenberg;588;GRÜNE;23
G70366;Wattenberg;588;NEOS;16
G70366;Wattenberg;588;KPÖ;0
G70366;Wattenberg;588;EUROPA;4
G70367;Wattens;5995;ÖVP;996
G70367;Wattens;5995;SPÖ;430
G70367;Wattens;5995;FPÖ;523
G70367;Wattens;5995;GRÜNE;381
G70367;Wattens;5995;NEOS;200
G70367;Wattens;5995;KPÖ;12
G70367;Wattens;5995;EUROPA;26
G70368;Wildermieming;707;ÖVP;183
G70368;Wildermieming;707;SPÖ;38
G70368;Wildermieming;707;FPÖ;56
G70368;Wildermieming;707;GRÜNE;57
G70368;Wildermieming;707;NEOS;40
G70368;Wildermieming;707;KPÖ;2
G70368;Wildermieming;707;EUROPA;3
G70369;Zirl;6001;ÖVP;823
G70369;Zirl;6001;SPÖ;498
G70369;Zirl;6001;FPÖ;394
G70369;Zirl;6001;GRÜNE;515
G70369;Zirl;6001;NEOS;325
G70369;Zirl;6001;KPÖ;16
G70369;Zirl;6001;EUROPA;27
G70399;Wahlkarten - Innsbruck-Land;0;ÖVP;3963
G70399;Wahlkarten - Innsbruck-Land;0;SPÖ;2261
G70399;Wahlkarten - Innsbruck-Land;0;FPÖ;1455
G70399;Wahlkarten - Innsbruck-Land;0;GRÜNE;2901
G70399;Wahlkarten - Innsbruck-Land;0;NEOS;1352
G70399;Wahlkarten - Innsbruck-Land;0;KPÖ;77
G70399;Wahlkarten - Innsbruck-Land;0;EUROPA;133
G70401;Aurach bei Kitzbühel;832;ÖVP;223
G70401;Aurach bei Kitzbühel;832;SPÖ;29
G70401;Aurach bei Kitzbühel;832;FPÖ;52
G70401;Aurach bei Kitzbühel;832;GRÜNE;23
G70401;Aurach bei Kitzbühel;832;NEOS;14
G70401;Aurach bei Kitzbühel;832;KPÖ;1
G70401;Aurach bei Kitzbühel;832;EUROPA;1
G70402;Brixen im Thale;2010;ÖVP;524
G70402;Brixen im Thale;2010;SPÖ;118
G70402;Brixen im Thale;2010;FPÖ;98
G70402;Brixen im Thale;2010;GRÜNE;97
G70402;Brixen im Thale;2010;NEOS;50
G70402;Brixen im Thale;2010;KPÖ;4
G70402;Brixen im Thale;2010;EUROPA;3
G70403;Fieberbrunn;3290;ÖVP;708
G70403;Fieberbrunn;3290;SPÖ;277
G70403;Fieberbrunn;3290;FPÖ;167
G70403;Fieberbrunn;3290;GRÜNE;191
G70403;Fieberbrunn;3290;NEOS;133
G70403;Fieberbrunn;3290;KPÖ;4
G70403;Fieberbrunn;3290;EUROPA;10
G70404;Going am Wilden Kaiser;1296;ÖVP;279
G70404;Going am Wilden Kaiser;1296;SPÖ;54
G70404;Going am Wilden Kaiser;1296;FPÖ;97
G70404;Going am Wilden Kaiser;1296;GRÜNE;63
G70404;Going am Wilden Kaiser;1296;NEOS;29
G70404;Going am Wilden Kaiser;1296;KPÖ;0
G70404;Going am Wilden Kaiser;1296;EUROPA;8
G70405;Hochfilzen;922;ÖVP;222
G70405;Hochfilzen;922;SPÖ;133
G70405;Hochfilzen;922;FPÖ;62
G70405;Hochfilzen;922;GRÜNE;29
G70405;Hochfilzen;922;NEOS;27
G70405;Hochfilzen;922;KPÖ;0
G70405;Hochfilzen;922;EUROPA;1
G70406;Hopfgarten im Brixental;4211;ÖVP;1093
G70406;Hopfgarten im Brixental;4211;SPÖ;212
G70406;Hopfgarten im Brixental;4211;FPÖ;296
G70406;Hopfgarten im Brixental;4211;GRÜNE;201
G70406;Hopfgarten im Brixental;4211;NEOS;155
G70406;Hopfgarten im Brixental;4211;KPÖ;11
G70406;Hopfgarten im Brixental;4211;EUROPA;18
G70407;Itter;903;ÖVP;259
G70407;Itter;903;SPÖ;52
G70407;Itter;903;FPÖ;77
G70407;Itter;903;GRÜNE;39
G70407;Itter;903;NEOS;28
G70407;Itter;903;KPÖ;2
G70407;Itter;903;EUROPA;3
G70408;Jochberg;1169;ÖVP;269
G70408;Jochberg;1169;SPÖ;79
G70408;Jochberg;1169;FPÖ;119
G70408;Jochberg;1169;GRÜNE;38
G70408;Jochberg;1169;NEOS;36
G70408;Jochberg;1169;KPÖ;2
G70408;Jochberg;1169;EUROPA;4
G70409;Kirchberg in Tirol;3677;ÖVP;815
G70409;Kirchberg in Tirol;3677;SPÖ;212
G70409;Kirchberg in Tirol;3677;FPÖ;222
G70409;Kirchberg in Tirol;3677;GRÜNE;138
G70409;Kirchberg in Tirol;3677;NEOS;117
G70409;Kirchberg in Tirol;3677;KPÖ;8
G70409;Kirchberg in Tirol;3677;EUROPA;5
G70410;Kirchdorf in Tirol;2855;ÖVP;615
G70410;Kirchdorf in Tirol;2855;SPÖ;132
G70410;Kirchdorf in Tirol;2855;FPÖ;232
G70410;Kirchdorf in Tirol;2855;GRÜNE;127
G70410;Kirchdorf in Tirol;2855;NEOS;86
G70410;Kirchdorf in Tirol;2855;KPÖ;5
G70410;Kirchdorf in Tirol;2855;EUROPA;12
G70411;Kitzbühel;5807;ÖVP;1164
G70411;Kitzbühel;5807;SPÖ;302
G70411;Kitzbühel;5807;FPÖ;343
G70411;Kitzbühel;5807;GRÜNE;315
G70411;Kitzbühel;5807;NEOS;222
G70411;Kitzbühel;5807;KPÖ;11
G70411;Kitzbühel;5807;EUROPA;21
G70412;Kössen;2994;ÖVP;736
G70412;Kössen;2994;SPÖ;110
G70412;Kössen;2994;FPÖ;231
G70412;Kössen;2994;GRÜNE;127
G70412;Kössen;2994;NEOS;73
G70412;Kössen;2994;KPÖ;7
G70412;Kössen;2994;EUROPA;9
G70413;Oberndorf in Tirol;1640;ÖVP;378
G70413;Oberndorf in Tirol;1640;SPÖ;138
G70413;Oberndorf in Tirol;1640;FPÖ;95
G70413;Oberndorf in Tirol;1640;GRÜNE;101
G70413;Oberndorf in Tirol;1640;NEOS;45
G70413;Oberndorf in Tirol;1640;KPÖ;2
G70413;Oberndorf in Tirol;1640;EUROPA;4
G70414;Reith bei Kitzbühel;1128;ÖVP;307
G70414;Reith bei Kitzbühel;1128;SPÖ;39
G70414;Reith bei Kitzbühel;1128;FPÖ;65
G70414;Reith bei Kitzbühel;1128;GRÜNE;65
G70414;Reith bei Kitzbühel;1128;NEOS;45
G70414;Reith bei Kitzbühel;1128;KPÖ;1
G70414;Reith bei Kitzbühel;1128;EUROPA;8
G70415;St. Jakob in Haus;566;ÖVP;157
G70415;St. Jakob in Haus;566;SPÖ;39
G70415;St. Jakob in Haus;566;FPÖ;26
G70415;St. Jakob in Haus;566;GRÜNE;35
G70415;St. Jakob in Haus;566;NEOS;21
G70415;St. Jakob in Haus;566;KPÖ;2
G70415;St. Jakob in Haus;566;EUROPA;1
G70416;St. Johann in Tirol;6533;ÖVP;1312
G70416;St. Johann in Tirol;6533;SPÖ;399
G70416;St. Johann in Tirol;6533;FPÖ;480
G70416;St. Johann in Tirol;6533;GRÜNE;456
G70416;St. Johann in Tirol;6533;NEOS;224
G70416;St. Johann in Tirol;6533;KPÖ;8
G70416;St. Johann in Tirol;6533;EUROPA;20
G70417;St. Ulrich am Pillersee;1224;ÖVP;310
G70417;St. Ulrich am Pillersee;1224;SPÖ;52
G70417;St. Ulrich am Pillersee;1224;FPÖ;90
G70417;St. Ulrich am Pillersee;1224;GRÜNE;62
G70417;St. Ulrich am Pillersee;1224;NEOS;54
G70417;St. Ulrich am Pillersee;1224;KPÖ;0
G70417;St. Ulrich am Pillersee;1224;EUROPA;1
G70418;Schwendt;576;ÖVP;183
G70418;Schwendt;576;SPÖ;16
G70418;Schwendt;576;FPÖ;57
G70418;Schwendt;576;GRÜNE;26
G70418;Schwendt;576;NEOS;6
G70418;Schwendt;576;KPÖ;0
G70418;Schwendt;576;EUROPA;1
G70419;Waidring;1525;ÖVP;370
G70419;Waidring;1525;SPÖ;97
G70419;Waidring;1525;FPÖ;120
G70419;Waidring;1525;GRÜNE;94
G70419;Waidring;1525;NEOS;33
G70419;Waidring;1525;KPÖ;2
G70419;Waidring;1525;EUROPA;9
G70420;Westendorf;2757;ÖVP;670
G70420;Westendorf;2757;SPÖ;170
G70420;Westendorf;2757;FPÖ;126
G70420;Westendorf;2757;GRÜNE;127
G70420;Westendorf;2757;NEOS;75
G70420;Westendorf;2757;KPÖ;0
G70420;Westendorf;2757;EUROPA;7
G70499;Wahlkarten - Kitzbühel;0;ÖVP;1421
G70499;Wahlkarten - Kitzbühel;0;SPÖ;534
G70499;Wahlkarten - Kitzbühel;0;FPÖ;440
G70499;Wahlkarten - Kitzbühel;0;GRÜNE;753
G70499;Wahlkarten - Kitzbühel;0;NEOS;361
G70499;Wahlkarten - Kitzbühel;0;KPÖ;20
G70499;Wahlkarten - Kitzbühel;0;EUROPA;37
G70501;Alpbach;1916;ÖVP;639
G70501;Alpbach;1916;SPÖ;36
G70501;Alpbach;1916;FPÖ;167
G70501;Alpbach;1916;GRÜNE;62
G70501;Alpbach;1916;NEOS;55
G70501;Alpbach;1916;KPÖ;4
G70501;Alpbach;1916;EUROPA;5
G70502;Angath;748;ÖVP;160
G70502;Angath;748;SPÖ;39
G70502;Angath;748;FPÖ;68
G70502;Angath;748;GRÜNE;44
G70502;Angath;748;NEOS;22
G70502;Angath;748;KPÖ;2
G70502;Angath;748;EUROPA;1
G70503;Bad Häring;2009;ÖVP;350
G70503;Bad Häring;2009;SPÖ;276
G70503;Bad Häring;2009;FPÖ;142
G70503;Bad Häring;2009;GRÜNE;173
G70503;Bad Häring;2009;NEOS;68
G70503;Bad Häring;2009;KPÖ;3
G70503;Bad Häring;2009;EUROPA;6
G70504;Brandenberg;1219;ÖVP;321
G70504;Brandenberg;1219;SPÖ;78
G70504;Brandenberg;1219;FPÖ;72
G70504;Brandenberg;1219;GRÜNE;21
G70504;Brandenberg;1219;NEOS;24
G70504;Brandenberg;1219;KPÖ;1
G70504;Brandenberg;1219;EUROPA;6
G70505;Breitenbach am Inn;2682;ÖVP;714
G70505;Breitenbach am Inn;2682;SPÖ;160
G70505;Breitenbach am Inn;2682;FPÖ;279
G70505;Breitenbach am Inn;2682;GRÜNE;134
G70505;Breitenbach am Inn;2682;NEOS;96
G70505;Breitenbach am Inn;2682;KPÖ;8
G70505;Breitenbach am Inn;2682;EUROPA;17
G70506;Brixlegg;2252;ÖVP;499
G70506;Brixlegg;2252;SPÖ;152
G70506;Brixlegg;2252;FPÖ;221
G70506;Brixlegg;2252;GRÜNE;147
G70506;Brixlegg;2252;NEOS;71
G70506;Brixlegg;2252;KPÖ;5
G70506;Brixlegg;2252;EUROPA;8
G70508;Ebbs;4072;ÖVP;1000
G70508;Ebbs;4072;SPÖ;198
G70508;Ebbs;4072;FPÖ;360
G70508;Ebbs;4072;GRÜNE;218
G70508;Ebbs;4072;NEOS;135
G70508;Ebbs;4072;KPÖ;5
G70508;Ebbs;4072;EUROPA;14
G70509;Ellmau;1869;ÖVP;421
G70509;Ellmau;1869;SPÖ;62
G70509;Ellmau;1869;FPÖ;149
G70509;Ellmau;1869;GRÜNE;97
G70509;Ellmau;1869;NEOS;50
G70509;Ellmau;1869;KPÖ;3
G70509;Ellmau;1869;EUROPA;3
G70510;Erl;1068;ÖVP;332
G70510;Erl;1068;SPÖ;48
G70510;Erl;1068;FPÖ;69
G70510;Erl;1068;GRÜNE;68
G70510;Erl;1068;NEOS;25
G70510;Erl;1068;KPÖ;3
G70510;Erl;1068;EUROPA;2
G70511;Kirchbichl;4303;ÖVP;734
G70511;Kirchbichl;4303;SPÖ;525
G70511;Kirchbichl;4303;FPÖ;402
G70511;Kirchbichl;4303;GRÜNE;258
G70511;Kirchbichl;4303;NEOS;167
G70511;Kirchbichl;4303;KPÖ;9
G70511;Kirchbichl;4303;EUROPA;18
G70512;Kramsach;3822;ÖVP;703
G70512;Kramsach;3822;SPÖ;253
G70512;Kramsach;3822;FPÖ;354
G70512;Kramsach;3822;GRÜNE;347
G70512;Kramsach;3822;NEOS;174
